OTU	Test-Statistic	P	FDR_P	Bonferroni_P	LH + LB/30_mean	C/0_mean	LH + LB/112_mean	C/30_mean	LH/112_mean	LB/30_mean	LB/112_mean	C/112_mean	taxonomy
DQ421022	7.43679487179	0.384858950981	0.699679928926	1.0	0.0	1.0	0.0	0.0	43.5	0.0	0.0	65.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_sp_CBS_119214
New.ReferenceOTU43	7.43453453453	0.385079069949	0.699679928926	1.0	12.6666666667	0.666666666667	8.66666666667	33.0	110.5	0.0	0.0	58.6666666667	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Lactarius; s__Lactarius_glyciosmus
HM162214	7.39654576857	0.388790714605	0.699679928926	1.0	31.6666666667	2.33333333333	0.0	0.0	0.0	5.0	0.0	15.3333333333	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
GU721782	7.39494833525	0.388947292554	0.699679928926	1.0	0.666666666667	0.0	1.33333333333	0.0	9.0	0.333333333333	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM901882	7.35400702427	0.3929740978	0.699679928926	1.0	4.33333333333	3.66666666667	87.3333333333	0.0	49.5	5.33333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Thelephora; s__Thelephora_terrestris
HQ631046	7.29668674699	0.398656309889	0.699679928926	1.0	274.666666667	12.0	55.6666666667	234.5	262.0	350.0	335.0	147.666666667	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Bullera; s__Bullera_sp_TMS_2011
FJ762517	7.26161904762	0.402158016155	0.699679928926	1.0	5.0	12.3333333333	0.0	12.5	0.0	1.66666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU328563	7.25064201335	0.403258079687	0.699679928926	1.0	0.0	0.0	0.666666666667	0.0	0.0	0.333333333333	0.0	2163.33333333	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
GU553369	7.20378544676	0.407974864195	0.699679928926	1.0	6.33333333333	1.0	156.0	24.5	200.0	6.33333333333	264.0	58.3333333333	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__unidentified; s__unculturedLactarius
New.CleanUp.ReferenceOTU557	7.17862610027	0.410521528333	0.699679928926	1.0	2.66666666667	0.333333333333	1.33333333333	7.5	0.0	0.0	1.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU571	7.13948973932	0.41450231167	0.699679928926	1.0	1.33333333333	1.33333333333	0.666666666667	2.0	11.5	1.33333333333	1.0	7.33333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_kudriavzevii
DQ421278	7.10307692308	0.418227095397	0.699679928926	1.0	0.0	0.0	27.0	0.0	0.0	9.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
HM488368	7.10307692308	0.418227095397	0.699679928926	1.0	9.33333333333	0.0	27.0	0.0	0.0	1.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_sp_RhSoW01
New.ReferenceOTU38	7.10307692308	0.418227095397	0.699679928926	1.0	7.66666666667	1.0	0.0	0.0	0.0	0.0	0.0	42.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JQ972063	7.05880106911	0.422783324105	0.699679928926	1.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	k__Fungi; p__Zygomycota; c__Incertae_sedis; o__Mucorales; f__Mucoraceae; g__Mucor; s__Mucor_fragilis
GU566265	7.01898981989	0.426905327328	0.699679928926	1.0	2.66666666667	0.333333333333	5.33333333333	1.5	24.5	1.0	4.0	5.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_sp_H09
FN562062	6.96273291925	0.432770398776	0.699679928926	1.0	11.0	5.0	0.0	0.0	0.0	2.33333333333	0.0	24.3333333333	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU813	6.93600191755	0.435573642436	0.699679928926	1.0	2.66666666667	1.0	4.33333333333	3.5	0.0	4.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU263	6.90960960961	0.438351647016	0.699679928926	1.0	3.33333333333	13.0	28.3333333333	5.5	0.0	4.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ519061	6.89933230611	0.439436165913	0.699679928926	1.0	1.0	0.333333333333	0.0	0.0	0.0	1.33333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FM866348	6.89578558696	0.439810792207	0.699679928926	1.0	75.6666666667	46.0	42.6666666667	144.0	18.5	78.6666666667	44.0	21.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__unidentified; f__unidentified; g__unidentified; s__unculturedCryptococcus
New.ReferenceOTU4	6.88150252525	0.441321304645	0.699679928926	1.0	74.0	47.3333333333	78.3333333333	12.5	27.5	27.6666666667	85.0	19.6666666667	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_5_TMS_2011
JF715197	6.87897435897	0.441588979987	0.699679928926	1.0	1.33333333333	1.33333333333	4.66666666667	2.0	7.5	2.0	7.0	4.33333333333	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_kudriavzevii
HQ212254	6.86403508772	0.443172594278	0.699679928926	1.0	2.33333333333	0.0	0.0	9.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__unculturedPleosporales
GU797139	6.86403508772	0.443172594278	0.699679928926	1.0	5.66666666667	0.0	0.0	0.0	37.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_sp_SS_S8
EU686158	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.0	0.0	0.0	132.5	0.0	0.0	0.333333333333	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Meruliaceae; g__Phlebia; s__Phlebia_radiata
FM875863	6.86403508772	0.443172594278	0.699679928926	1.0	0.333333333333	0.0	0.0	0.0	2.5	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Incertae_sedis; f__Plectosphaerellaceae; g__Plectosphaerella; s__Plectosphaerella_cucumerina
GU998513	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.0	0.0	0.0	7.5	3.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AJ872033	6.86403508772	0.443172594278	0.699679928926	1.0	2.33333333333	0.0	0.0	0.0	24.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__unidentified; g__unidentified; s__unculturedParaglomus
GQ866206	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.0	0.0	22.0	0.0	3.66666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_sp_14018
JQ711942	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.0	0.0	19.5	0.0	1.33333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_aeruginea
GU721833	6.86403508772	0.443172594278	0.699679928926	1.0	0.333333333333	0.0	0.0	0.0	3.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_sp_2_TMS_2011
JN905763	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	5.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__unidentified; g__unidentified; s__unculturedTremellales
FJ553784	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.0	12.0	0.0	35.5	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ624264	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.0	0.0	1.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Neosartorya; s__Neosartorya_fischeri
EU301636	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.0	0.0	2.5	0.0	1.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_sp_HZ_5
JN906272	6.86403508772	0.443172594278	0.699679928926	1.0	4.33333333333	0.0	0.0	0.0	8.5	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HM239714	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.666666666667	0.0	2.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
FN397335	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.0	0.666666666667	0.0	2.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AJ937754	6.86403508772	0.443172594278	0.699679928926	1.0	1.0	0.0	0.0	10.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_versicolor
GQ512866	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.0	0.666666666667	0.0	1.5	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ211907	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unculturedHelotiales
New.CleanUp.ReferenceOTU47	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	1.33333333333	0.0	0.0	53.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Lecanicillium; s__Lecanicillium_sp_KYK00305
New.CleanUp.ReferenceOTU68	6.86403508772	0.443172594278	0.699679928926	1.0	1.33333333333	0.0	0.0	4.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.CleanUp.ReferenceOTU177	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.666666666667	0.0	0.0	41.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__unidentified; f__unidentified; g__unidentified; s__unculturedSordariomycetes
New.CleanUp.ReferenceOTU223	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.0	13.6666666667	0.0	32.5	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_sp.
New.CleanUp.ReferenceOTU267	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.666666666667	0.0	20.5	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Crepidotus; s__Crepidotus_cf_applanatus_PBM_717
New.CleanUp.ReferenceOTU346	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.333333333333	0.0	0.0	13.5	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU362	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	2.33333333333	0.0	19.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_sp_CBS_10854
New.CleanUp.ReferenceOTU469	6.86403508772	0.443172594278	0.699679928926	1.0	1.66666666667	0.0	0.0	0.0	44.5	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__unidentified; g__unidentified; s__unculturedParaglomus
New.CleanUp.ReferenceOTU764	6.86403508772	0.443172594278	0.699679928926	1.0	0.0	0.0	1.0	0.0	4.5	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_aurantiaca
JF907594	6.83852140078	0.445884561665	0.699679928926	1.0	1.66666666667	0.0	0.0	14.5	221.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Galactomyces; s__Galactomyces_geotrichum
New.CleanUp.ReferenceOTU210	6.83852140078	0.445884561665	0.699679928926	1.0	0.0	0.0	0.0	1.0	1.5	0.0	0.0	0.333333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ554411	6.82607192254	0.447211260281	0.699679928926	1.0	0.0	0.666666666667	2.66666666667	0.0	2.0	0.333333333333	0.0	6.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ466715	6.81285714286	0.448621933429	0.699679928926	1.0	27.3333333333	10.3333333333	0.0	24.0	0.0	21.6666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_sp_UFMGCB_536
New.ReferenceOTU51	6.75682730924	0.454630566037	0.699679928926	1.0	26.0	1.33333333333	58.6666666667	6.5	0.0	43.3333333333	0.0	84.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ525365	6.71913580247	0.458697356142	0.699679928926	1.0	0.0	0.0	0.0	1.0	0.5	0.333333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ866187	6.69384615385	0.461437059206	0.699679928926	1.0	10.0	0.0	15.6666666667	0.0	0.0	2.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ552998	6.69384615385	0.461437059206	0.699679928926	1.0	0.0	3.33333333333	0.0	0.0	0.0	1.0	0.0	27.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__unidentified; f__unidentified; g__unidentified; s__unculturedAgaricomycetes
GU934594	6.68518518519	0.462377349682	0.699679928926	1.0	0.333333333333	0.0	0.0	0.0	0.5	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_commune
GQ520371	6.68518518519	0.462377349682	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.5	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Rhizoscyphus; s__Rhizoscyphus_ericae
JN942274	6.68518518519	0.462377349682	0.699679928926	1.0	0.0	0.0	0.0	1.0	0.0	0.666666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
EU819427	6.68518518519	0.462377349682	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.5	0.333333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ454895	6.68518518519	0.462377349682	0.699679928926	1.0	0.0	0.0	0.333333333333	0.0	0.5	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_sp_H09
New.CleanUp.ReferenceOTU33	6.68518518519	0.462377349682	0.699679928926	1.0	0.0	0.0	0.666666666667	1.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Nakaseomyces; s__Candida_glabrata
New.CleanUp.ReferenceOTU39	6.68518518519	0.462377349682	0.699679928926	1.0	0.0	0.333333333333	0.0	0.5	0.0	0.0	0.0	0.0	No blast hit
New.CleanUp.ReferenceOTU629	6.68518518519	0.462377349682	0.699679928926	1.0	0.0	0.0	0.0	0.5	0.0	0.333333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ512074	6.65262101831	0.465921891541	0.699679928926	1.0	2216.66666667	1146.33333333	2015.0	1718.5	1492.0	2722.0	1076.0	1018.66666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM901893	6.64419404125	0.46684149648	0.699679928926	1.0	128.333333333	43.3333333333	67.6666666667	155.5	92.0	125.0	0.0	38.6666666667	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.ReferenceOTU35	6.60476190476	0.471157283173	0.699679928926	1.0	0.0	0.0	23.3333333333	12.5	27.5	0.0	0.0	56.3333333333	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedPezizomycotina
DQ097872	6.60440985733	0.471195907984	0.699679928926	1.0	0.0	0.0	0.0	0.5	2.5	0.0	0.0	0.666666666667	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Lactarius; s__Lactarius_glyciosmus
FJ845431	6.60440985733	0.471195907984	0.699679928926	1.0	0.0	1.66666666667	0.0	1.0	26.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_gracilis
New.ReferenceOTU54	6.60440985733	0.471195907984	0.699679928926	1.0	0.0	0.0	26.6666666667	18.0	98.5	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsordariomyceta
New.ReferenceOTU8	6.60213940649	0.471445049693	0.699679928926	1.0	30.3333333333	0.0	30.6666666667	103.5	92.5	29.6666666667	115.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedPezizomycotina
AY301025	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	0.0	1.5	0.0	2.33333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Cryptococcus; s__Cryptococcus_victoriae
JN859275	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	1.0	0.0	0.5	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__Helotiales_sp_REF055
EU552132	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	1.33333333333	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Gibberella; s__Gibberella_sp_CBS_119214
FJ553527	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	0.0	1.5	0.0	2.33333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Incertae_sedis; f__Incertae_sedis; g__Meliniomyces; s__Meliniomyces_bicolor
JN397009	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	28.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AY271810	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	0.0	0.0	5.5	0.0	0.0	28.6666666667	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Meruliaceae; g__Phlebia; s__Phlebia_radiata
FJ517591	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	13.6666666667	3.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AB054036	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	3.66666666667	0.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_manshurica
JN906419	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	0.0	7.0	0.0	6.66666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
DQ421237	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	34.0	0.5	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
GQ521596	6.51315789474	0.481262694746	0.699679928926	1.0	10.3333333333	0.0	0.0	0.0	4.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU12	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	0.0	0.0	59.5	0.0	0.0	74.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU48	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	37.3333333333	k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__unculturedfungus
New.CleanUp.ReferenceOTU121	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	27.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; g__Haptocillium; s__Haptocillium_balanoides
New.CleanUp.ReferenceOTU166	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	0.0	5.5	0.0	0.0	0.0	13.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU443	6.51315789474	0.481262694746	0.699679928926	1.0	0.666666666667	0.0	0.0	0.5	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU598	6.51315789474	0.481262694746	0.699679928926	1.0	0.666666666667	0.0	0.0	0.5	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__unidentified; f__unidentified; g__unidentified; s__Saccharomycetes_sp_5B12
New.CleanUp.ReferenceOTU654	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	3.33333333333	1.5	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_callisteus
New.CleanUp.ReferenceOTU684	6.51315789474	0.481262694746	0.699679928926	1.0	0.0	0.0	0.666666666667	0.0	0.5	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
FJ759754	6.51129476584	0.481469362843	0.699679928926	1.0	21.3333333333	32.6666666667	0.0	53.0	59.5	34.0	0.0	30.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ515349	6.39528467519	0.494424496275	0.699679928926	1.0	68.6666666667	77.0	202.0	77.5	497.0	57.0	318.0	167.333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
