OTU	Test-Statistic	P	FDR_P	Bonferroni_P	LH + LB/30_mean	LH/30_mean	LH/10_mean	LB/10_mean	C/0_mean	LH + LB/92_mean	C/92_mean	LB/30_mean	LH + LB/10_mean	LB/92_mean	LH/92_mean	taxonomy
New.CleanUp.ReferenceOTU628	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	3.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU629	7.0	0.72544495331	0.802267042228	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU633	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU635	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	3.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__fungal_endophyte
New.CleanUp.ReferenceOTU636	7.0	0.72544495331	0.802267042228	1.0	0.0	90.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU641	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
New.CleanUp.ReferenceOTU643	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.3333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU644	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.6666666667	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU645	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.33333333333	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU654	7.0	0.72544495331	0.802267042228	1.0	0.0	80.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU681	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	2.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
New.CleanUp.ReferenceOTU683	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__unidentified; s__unculturedHerpotrichiellaceae
New.CleanUp.ReferenceOTU691	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU696	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU699	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_spinulosum
New.CleanUp.ReferenceOTU700	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__unidentified; s__unculturedClavicipitaceae
New.CleanUp.ReferenceOTU709	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Incertae_sedis; f__Incertae_sedis; g__Grandinia; s__Grandinia_cf_barba_jovis_UBC_F19756
New.CleanUp.ReferenceOTU711	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Trichomonascaceae; g__Trichomonascus; s__Trichomonascus_ciferrii
New.CleanUp.ReferenceOTU717	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__Entylomatales; f__unidentified; g__unidentified; s__Tilletiopsis_washingtonensis
New.CleanUp.ReferenceOTU718	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	3.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Stagonospora; s__Stagonospora_sp_VegaE2_84
New.CleanUp.ReferenceOTU719	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Pseudozyma; s__Pseudozyma_hubeiensis
New.CleanUp.ReferenceOTU721	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.3333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.CleanUp.ReferenceOTU729	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	2.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.CleanUp.ReferenceOTU732	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU737	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	No blast hit
New.CleanUp.ReferenceOTU738	7.0	0.72544495331	0.802267042228	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ512074	6.98991769547	0.726396440817	0.802353760951	1.0	0.0	113.0	87.3333333333	71.0	160.666666667	0.0	0.0	76.6666666667	0.0	0.0	75.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU405	6.94035087719	0.731063944664	0.805224996525	1.0	0.0	0.0	0.0	0.0	2.66666666667	0.0	30.5	0.0	27.3333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU740	6.94035087719	0.731063944664	0.805224996525	1.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	20.3333333333	52.3333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ630971	6.92904040404	0.732126567069	0.805224996525	1.0	0.0	0.0	0.333333333333	0.0	1.0	0.0	0.5	0.0	0.333333333333	0.0	0.666666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FN548161	6.92505634861	0.732500649722	0.805224996525	1.0	0.0	17.3333333333	0.0	0.0	2.0	266.0	5.0	161.666666667	133.333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__Helotiales_sp_MU_2009_3
JN394908	6.9	0.734850644616	0.806843180887	1.0	0.0	0.0	81.3333333333	81.0	8.33333333333	0.0	0.0	48.3333333333	0.0	0.0	101.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU701	6.82070707071	0.742255959033	0.813087080625	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.5	0.0	0.333333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Inocybe; s__Inocybe_lacera_var_lacera
U85797	6.70833333333	0.752663224439	0.813087080625	1.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	1.33333333333	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Atheliaceae; g__Athelia; s__Athelia_decipiens
New.ReferenceOTU34	6.70833333333	0.752663224439	0.813087080625	1.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.5	0.0	0.0	0.0	45.3333333333	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified_sp.
New.ReferenceOTU54	6.65884640847	0.757211447726	0.813087080625	1.0	0.0	1847.66666667	271.666666667	341.0	6.0	0.0	150.0	409.0	494.666666667	0.0	341.666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU37	6.63503929461	0.759391501394	0.813087080625	1.0	0.0	90.0	0.666666666667	0.0	1.0	0.0	59.5	0.0	110.666666667	53.0	67.6666666667	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_humilis
New.ReferenceOTU71	6.6091954023	0.761752026966	0.813087080625	1.0	0.0	140.666666667	203.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	177.666666667	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Marasmiaceae; g__Gymnopus; s__Gymnopus_alkalivirens
FJ757763	6.41095038109	0.779636753373	0.813087080625	1.0	2.0	3.66666666667	2.33333333333	0.0	2.33333333333	0.0	6.0	2.0	4.33333333333	0.0	4.33333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU0	6.33288379411	0.786563529586	0.813087080625	1.0	1.0	156.666666667	0.0	1.0	10.0	0.0	455.0	86.6666666667	0.0	0.0	347.666666667	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hymenochaetales; f__Schizoporaceae; g__Hyphodontia; s__Hyphodontia_sambuci
AM901941	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.3333333333	27.6666666667	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
JN905357	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_PIMO_118
AM901702	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Eurotium; s__Eurotium_sp_BF106
JN681281	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
GU797139	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	35.6666666667	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_versicolor
JF497122	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	65.6666666667	0.0	2.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AJ872033	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.66666666667	2.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__unidentified; g__unidentified; s__unculturedParaglomus
GU328606	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.666666667	0.0	0.0	87.3333333333	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
HQ126153	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Thelephora; s__Thelephora_terrestris
HQ211613	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	114.333333333	0.0	0.0	0.0	0.0	0.0	48.6666666667	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unculturedHelotiales
FJ552897	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_spinulosum
JN905763	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	38.6666666667	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__unidentified; g__unidentified; s__unculturedTremellales
JF734756	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	22.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ378794	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	13.0	0.0	0.0	5.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__unidentified; s__unculturedTomentella
FJ213540	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	18.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN563705	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	40.6666666667	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ554282	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.6666666667	0.0	52.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedmycorrhizal_fungus
JN905214	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM901966	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	4.33333333333	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
HM037654	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	2.66666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ866214	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.333333333333	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
AB036894	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.3333333333	0.0	47.3333333333	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Tricholoma; s__Tricholoma_sp.
HM069496	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ903378	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.6666666667	0.0	51.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Basidiomycota_sp_N42
FJ553223	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.6666666667	0.0	0.0	57.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HM037637	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.3333333333	57.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
New.ReferenceOTU12	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	69.3333333333	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Ustilago; s__Ustilago_syntherismae
New.ReferenceOTU76	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	355.666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	477.333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU44	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	32.6666666667	0.0	13.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU81	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	12.6666666667	0.0	0.0	0.0	0.0	0.0	11.3333333333	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
New.ReferenceOTU80	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	163.666666667	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Polyporaceae; g__Perenniporia; s__Perenniporia_subacida
New.CleanUp.ReferenceOTU125	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	18.6666666667	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__unidentified; s__unculturedTomentella
New.CleanUp.ReferenceOTU161	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	4.33333333333	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.CleanUp.ReferenceOTU189	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedPezizomycotina
New.CleanUp.ReferenceOTU198	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	8.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU316	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	23.3333333333	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Lecanicillium; s__Lecanicillium_sp_KBS0807F
New.CleanUp.ReferenceOTU349	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	34.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__unidentified; s__unculturedHerpotrichiellaceae
New.CleanUp.ReferenceOTU375	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	22.6666666667	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedendophytic_fungus
New.CleanUp.ReferenceOTU390	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	4.33333333333	0.0	0.0	67.3333333333	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsordariomyceta
New.CleanUp.ReferenceOTU413	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.66666666667	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Tricholoma; s__Tricholoma_sp.
New.CleanUp.ReferenceOTU432	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	7.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU626	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.6666666667	57.3333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU658	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU679	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	10.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU685	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	45.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU712	6.27536231884	0.791622238064	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.3333333333	0.0	53.6666666667	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__Basidiomycota_sp_N42
JQ666633	6.27272727273	0.791853032818	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ157860	6.27272727273	0.791853032818	0.813087080625	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_montanense
AM902032	6.27272727273	0.791853032818	0.813087080625	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
FJ760973	6.27272727273	0.791853032818	0.813087080625	1.0	0.0	0.0	0.333333333333	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__unidentified; s__unculturedCladosporium
JN905772	5.48771929825	0.856312610798	0.86595337403	1.0	0.0	0.0	0.333333333333	0.0	1.66666666667	0.0	0.0	0.0	2.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN563718	5.48771929825	0.856312610798	0.86595337403	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.6666666667	26.3333333333	0.0	87.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU819451	5.48771929825	0.856312610798	0.86595337403	1.0	0.0	0.0	16.0	0.0	2.33333333333	0.0	0.0	0.0	0.0	0.0	2.66666666667	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Boletaceae; g__Boletus; s__Boletus_illudens
FM177657	5.48771929825	0.856312610798	0.86595337403	1.0	0.0	0.0	4.66666666667	0.0	1.0	0.0	0.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
FJ845431	5.48771929825	0.856312610798	0.86595337403	1.0	0.0	60.0	30.6666666667	0.0	0.0	0.0	0.0	0.0	19.6666666667	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Russula; s__Russula_gracilis
GU566196	5.48771929825	0.856312610798	0.86595337403	1.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	11.3333333333	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_spinulosum
